u_id,b_id,a_id,name,average_rating,ratings_count,text_reviews_count
6612463,7864437,348878,James Dashner,3.94,1252758,96669
6612463,7631105,348878,James Dashner,3.94,1252758,96669
6612463,307791,2347,Jeanne DuPrau,3.76,260997,14869
6612463,18710190,4039811,Veronica Roth,4.13,3496070,226562
7027166,8612987,2982045,Sarah Pekkanen,3.65,29777,3093
7027166,2029834,5098,Laurie Notaro,3.86,64128,5198
7027166,5886881,2383,Gillian Flynn,3.96,1866256,167366
7347270,41865,941441,Stephenie Meyer,3.64,7836799,277381
7347270,18667798,15274,Rachel DeWoskin,3.43,4492,769
6844781,22285,2546,Chuck Palahniuk,3.83,1069786,44863
6844781,9516,6238,Marjane Satrapi,4.21,260186,13178
6844781,32552,4624490,Edgar Allan Poe,4.18,889995,16574
6844781,297249,10665,Gertrude Chandler Warner,3.96,181567,4336
7445873,139253,13234,Sandra Cisneros,3.64,94808,6913
7388123,6186357,348878,James Dashner,3.94,1252758,96669
5740628,4928441,3240518,P.C. Chatterji,4.00,3,0
5740628,7677,5194,Michael Crichton,3.76,1722409,37153
6743784,326714,16904,Richard Bach,3.87,203045,7211
6743784,29951,16904,Richard Bach,3.87,203045,7211
7099157,349254,10,Jude Fisher,4.46,29879,270
7061677,1086329,123715,Agatha Christie,3.95,1931312,77352
6881794,53611,24811,Elizabeth Pantley,3.56,8677,1142
7059583,175516,4624490,Edgar Allan Poe,4.18,889995,16574
7059583,206173,4624490,Edgar Allan Poe,4.18,889995,16574
7059583,206172,4624490,Edgar Allan Poe,4.18,889995,16574
6147673,11735983,4039811,Veronica Roth,4.13,3496074,226562
6147673,13335037,4039811,Veronica Roth,4.13,3496074,226562
6147673,15835877,4487674,Moira Young,3.94,67625,7911
6147673,13042154,4487674,Moira Young,3.94,67625,7911
6147673,9917938,4487674,Moira Young,3.94,67625,7911
6147673,17853139,63533,Cathy Cassidy,3.95,41297,2316
6147673,6460331,11654,Meg Cabot,3.80,1506775,60560
6147673,7848083,11654,Meg Cabot,3.80,1506775,60560
6147673,7194943,11654,Meg Cabot,3.80,1506775,60560
6147673,511527,22602,Jacqueline Wilson,3.64,201865,7296
6147673,7969040,63533,Cathy Cassidy,3.95,41297,2316
6147673,6729036,63533,Cathy Cassidy,3.95,41297,2316
6147673,13246148,63533,Cathy Cassidy,3.95,41297,2316
6253666,77366,5339,Robin McKinley,3.96,266620,18954
6253666,407813,5339,Robin McKinley,3.96,266620,18954
6253666,176867,4766,Andre Norton,3.85,113053,3686
5671283,4137,2849,David Sedaris,3.97,1291167,51460
7214023,6428536,463,Philip Roth,3.79,250637,16987
7214023,15798334,6459199,Ari Shavit,4.21,4055,642
6613230,2022395,126726,National Research Council,3.73,1177,109
6293102,6969174,3780,James Patterson,3.96,3843754,173371
6193992,191113,33274,Mo Willems,4.29,318840,20412
7217101,474889,235731,Maxwell Luria,3.95,60,3
7217101,22929491,477454,Aleksandr Kushner,4.33,15,3
7105795,732767,388987,John Torreano,3.80,15,2
6083552,147746,68467,Harvey MacKay,3.91,9469,431
5938037,1014032,235136,Greg Watkins,3.75,4,1
7294709,426825,19708,Leon Uris,4.20,158079,3817
6115769,24717218,172445,Josephine Cox,3.74,7565,727
6541275,1470232,54493,Kristin Hannah,4.13,621813,62150
6711087,341879,196092,Patti Smith,4.09,106923,9040
5954632,7756093,46273,Candace Fleming,3.97,20506,3989
5954632,946086,248589,Aaron Reynolds,4.08,11371,1945
5648179,3473,2345,Nicholas Sparks,4.05,3988112,120921
6212289,5821978,151371,Jenny Han,4.08,430012,44160
6111416,6202342,498072,Audrey Niffenegger,3.89,1244800,54478
6111416,682761,365431,Edith Hahn Beer,4.12,20600,1649
6111416,619916,335156,Lucette  Lagnado,4.00,2509,126
6111416,319300,183491,Amanda Foreman,3.81,14994,1223
6111416,575831,97986,Janet Gleeson,3.63,2074,275
6773186,293595,5086768,Bill Martin Jr.,4.17,303626,6987
6493635,100915,1069006,C.S. Lewis,4.11,3729584,79064
7433642,2165,1455,Ernest Hemingway,3.81,1330319,44923
5704188,18160,10953,Kevin D. Mitnick,3.88,19076,1505
5708994,16181775,1895943,Graeme Simsion,3.92,270417,31963
5708994,4374400,295178,Gayle Forman,3.99,795559,68870
5708994,17802724,322069,Liane Moriarty,3.96,654066,61377
5708994,15776309,6452053,Kimberly McCreight,3.80,90285,10420
5708994,18079776,4711,Sue Monk Kidd,3.97,1057889,48857
6794073,12296,7799,Nathaniel Hawthorne,3.40,570249,14233
6794073,160098,14141,Alexandra Robbins,3.39,16399,2232
6031968,356338,204149,Wann,3.98,5066,208
6031968,731840,204149,Wann,3.98,5066,208
6128886,29946,16904,Richard Bach,3.87,203046,7211
6128886,52529,29655,Rhonda Byrne,3.65,235178,9941
6895752,6310964,43626,Jonathan Kellerman,3.85,313023,12918
6538262,111306,64364,Jacquelyn Frank,4.11,114136,5244
6316699,183187,12455,Thomas Harris,4.00,587437,8976
5907585,9753303,410993,Dianne Sylvan,3.94,13336,952
7023797,415055,7105,Martin Gardner,4.06,347323,6323
7023797,3228917,1439,Malcolm Gladwell,3.92,1162995,48276
7023797,820469,398,David Bach,3.87,16167,1489
5847873,8355628,4055458,Steven Rattner,3.69,233,35
6478601,636721,343517,Ana Primavesi,0.0,0,0
6623099,3289090,167395,Alex Kava,3.97,59390,3707
6688155,23281906,625,Nora Roberts,4.05,2494319,83558
6688155,25644601,4725841,E.L. James,3.80,2581009,138316
7343067,42898,20248,J.R. Ward,4.30,1344319,71306
6621145,26131,14636,Robin Lane Fox,3.94,4209,276
6464160,615570,13229,Julia Cameron,3.90,69646,2694
5901658,29209,11728,James McBride,3.99,96953,6817
7221035,28186,15872,Rick Riordan,4.30,4773405,190996
5813589,6609719,12665,Cecily von Ziegesar,3.63,237398,7206
5813589,22190,12665,Cecily von Ziegesar,3.63,237398,7206
5813589,1677988,12665,Cecily von Ziegesar,3.63,237398,7206
6339721,10210,1036615,Charlotte Brontë,4.06,1225891,31152
7349806,539,317,Sharyn McCrumb,3.93,62762,3881
7238609,366527,117904,Joe Friel,3.90,3575,272
7238609,22557272,1063732,Paula Hawkins,3.84,551830,58192
6987315,138251,49377,Julia London,3.78,42633,3867
6244626,357173,204623,Antwone Quenton Fisher,4.14,2630,238
6244626,15196,5117,Art Spiegelman,4.34,348470,12605
7090783,1013946,11874,Kate Kinsella,4.14,66,6
6540154,7740152,2905297,Lauren Kate,3.83,779455,38730
6092080,5107,819789,J.D. Salinger,3.82,2138370,47722
6092080,23164968,6243,Robert Kurson,4.17,21820,2633
7056149,165,93,Narendra Jadhav (डॉ. नरेंद्र जाधव ),3.86,820,48
7056149,2657,1825,Harper Lee,4.21,2880567,80339
7056149,3869,1401,Stephen Hawking,4.08,279104,9095
7393587,428263,941441,Stephenie Meyer,3.64,7836816,277380
6524099,45112,25307,Robin Hobb,4.13,667690,22394
6524099,68487,25307,Robin Hobb,4.13,667690,22394
7034642,270067,20730,Don Freeman,4.26,202057,2778
7034642,475339,64280,Ludwig Bemelmans,4.21,181939,2140
7112230,5148756,2129541,George Fifield,4.00,2,0
5778475,12160906,4820,Jeffrey Archer,3.95,404159,21019
5660033,3124249,7025,Gregory Maguire,3.50,721727,39786
7225194,80458,10017,Sigmund Freud,3.79,121915,3471
6388134,32929,18479,Margaret Wise Brown,4.22,308294,6803
6388134,100915,1069006,C.S. Lewis,4.11,3729596,79064
6926841,6952,4694,Laura Esquivel,3.91,271709,6205
6926841,129619,9885,Judith McNaught,4.16,217196,7670
6926841,5598113,625,Nora Roberts,4.05,2494328,83560
5647922,2761415,1206209,Marie Annette Harper,4.67,3,0
5744698,5139,3490,Lauren Weisberger,3.59,773626,15940
5744698,11,4,Douglas Adams,4.18,1794428,34430
7141384,31157,7625163,Tim LaHaye,3.93,445117,9202
7141384,4789801,1441,Ted Dekker,4.02,313724,18973
7141384,2165,1455,Ernest Hemingway,3.81,1330330,44924
5986928,4945624,18327,Greg Rucka,3.98,124858,7537
7339852,84979,1265,Jane Austen,4.08,3908713,105268
7427098,707750,2843599,Ashley Antoinette,4.53,43691,3136
7427098,911566,2843599,Ashley Antoinette,4.53,43691,3136
6546623,20910157,7350402,Amy Poehler,3.79,180680,15808
7168018,890,585,John Steinbeck,3.88,2504100,64487
6847181,6555284,75124,Joan Donaldson,3.67,118,37
6847181,115076,66631,Marisa de los Santos,3.74,63857,9521
5969999,49038,27523,Michael J. Behe,3.73,3635,336
7106149,1885,1265,Jane Austen,4.08,3908715,105268
6187251,82375,47072,John Hart,3.99,43064,6020
6335017,782320,245155,Nina Lugovskaya,3.20,168,27
6335017,9815674,3233349,Jennifer  Phillips,3.57,49,39
6321437,262436,578,Mary Pope Osborne,3.92,316984,12632
6321437,18419,11095,Audrey Penn,4.39,48874,1476
6321437,581409,8725,Tomie dePaola,4.13,102677,5143
6321437,457762,26874,William Steig,4.08,64639,3167
7119670,18007564,6540057,Andy Weir,4.37,369225,51977
6047459,10335308,194416,Mindy Kaling,3.85,300414,21738
5868900,2612,1439,Malcolm Gladwell,3.92,1163000,48276
6335940,1885,1265,Jane Austen,4.08,3908715,105268
6974813,2156,1265,Jane Austen,4.08,3908715,105268
5899890,5633771,72027,Jean Hanff Korelitz,3.39,18279,2843
6173166,17348993,9556,Diane Mott Davidson,3.83,126797,6274
7296518,3754026,1370283,Brent Weeks,4.27,342192,11345
7367391,5312125,2282707,Catherine M. Wilson,4.16,6296,463
6505268,7150178,815278,Lincoln Peirce,4.30,79734,3122
6505268,74532,4273,Roald Dahl,4.09,2017827,50422
6505268,6319,4273,Roald Dahl,4.09,2017827,50422
7078216,49436,27837,Greg Mortenson,3.64,284885,24465
7078216,1162543,941441,Stephenie Meyer,3.64,7836832,277380
7078216,865,566,Paulo Coelho,3.71,1787629,82150
5788659,3591262,93353,Abraham Verghese,4.27,254218,22991
6773001,49750,1406384,John Green,4.14,3743626,252371
6472106,19536001,61382,Matt Fraction,4.01,141640,9973
6472106,25179,14151,Craig Thompson,4.04,119139,9289
6472106,20821614,202260,Caroline Kepnes,3.85,23546,5134
6472106,7102544,17061,Charlaine Harris,3.93,2675127,104716
6472106,26031312,6543330,Kelly Thompson,3.95,4919,895
6853597,7235533,38550,Brandon Sanderson,4.36,1411287,94699
6139522,1172943,1133111,Michal Grynberg,4.43,44,8
6871948,7906105,88507,April Henry,3.89,28771,4635
6878322,2657,1825,Harper Lee,4.21,2880579,80340
6566027,6417483,32483,Donald S. Passman,4.11,878,60
6742974,3876,1455,Ernest Hemingway,3.81,1330333,44924
6742974,310612,3049,John Kennedy Toole,3.88,167419,10902
6536490,1633,1058,David Allen,3.94,71380,3484
5654214,1215032,108424,Patrick Rothfuss,4.49,615081,42756
6830223,17571564,6984726,Allie Brosh,4.14,104892,8548
6705278,101332,58532,Victor Ostrovsky,3.89,1252,90
5997684,25163300,116504,Laura Amy Schlitz,3.80,21828,3825
5997684,25663807,8123141,Sally Hepworth,3.79,7235,1419
5997684,126381,11291,Chimamanda Ngozi Adichie,4.21,180939,19587
5997684,23847950,93345,Diane Chamberlain,4.02,187966,19306
5997684,21853621,54493,Kristin Hannah,4.13,621825,62151
5997684,22716194,978484,Lisa Genova,4.19,296484,33704
5997684,22501028,457,Anne Tyler,3.69,264269,19552
7368112,26,7,Bill Bryson,4.01,829176,49930
7368112,27,7,Bill Bryson,4.01,829176,49930
6470776,17303,5544,Frank E. Peretti,4.06,225355,6904
6470776,1812457,806593,Wm. Paul Young,3.70,374336,26764
5655481,22904,5223,Franz Kafka,3.87,627223,17735
6139925,108077,6846,Christopher Paul Curtis,3.90,126590,9076
7192178,37781,8051,Chinua Achebe,3.60,199173,9459
7192178,28881,16218,Christopher Moore,3.96,536840,37369
6350944,7619292,941441,Stephenie Meyer,3.64,7836841,277380
5692438,22628,12898,Stephen Chbosky,4.20,805105,41259
7162826,343614,30278,Esther Hicks,4.21,50690,1347
7162826,773038,138207,Deepak Chopra,3.99,105426,5425
7162826,53535,413486,Michael J. Losier,4.01,6117,276
7162826,68984,20369,Joseph Murphy,4.10,18583,923
7162826,1134122,8435,Norman Vincent Peale,4.08,49053,899
6873443,9961796,3095893,Stephanie Perkins,4.07,404595,45922
6873443,6936382,3095893,Stephanie Perkins,4.07,404595,45922
5677138,174703,53,Heidi Murkoff,3.74,53736,3320
5677138,204567,18114,Armin A. Brott,3.73,2705,312
7207296,77397,64709,Clement C. Moore,4.35,75992,1390
6185648,7017514,2030641,Brandi Johnson,4.45,548,105
6394076,1548103,421344,Mary L. Coloe,3.00,5,0
6833566,4177614,796118,John Neil Munro,3.76,94,17
6833566,28282,15907,Tom Perrotta,3.47,89825,10509
6833566,5015,2408,Ian McEwan,3.71,625919,41064
6503527,10537195,27372,Kazu Kibuishi,4.25,110093,9244
6944693,10574666,23573,Lane Smith,4.20,257221,11354
5859004,17345242,346732,George R.R. Martin,4.36,3400217,140772
5859004,20910157,7350402,Amy Poehler,3.79,180683,15808
6699807,5,1077326,J.K. Rowling,4.41,14677032,306789
6699807,15881,1077326,J.K. Rowling,4.41,14677032,306789
6699807,3,1077326,J.K. Rowling,4.41,14677032,306789
7192585,3367956,1421619,Jamie Ford,3.94,200521,19232
7047315,2313039,854076,Robert Louis Stevenson,3.82,672637,18297
7047315,195144,113780,John Cleland,3.32,7389,558
6766044,4740496,97710,Irene Hannon,4.16,31350,3094
6026716,4137,2849,David Sedaris,3.97,1291167,51460
7273114,1162543,941441,Stephenie Meyer,3.64,7836848,277380
6154268,2429135,706255,Stieg Larsson,4.13,2695434,122081
6116053,370493,435477,Shel Silverstein,4.31,1980137,27147
6116053,42155,13370,Emily Giffin,3.76,967134,38188
6116053,42156,13370,Emily Giffin,3.76,967134,38188
6150956,1298356,15843,Irene Trimble,3.89,1811,201
6222611,813214,3389,Stephen King,3.98,8628751,274210
6672700,8747308,56750,Caroline Kennedy,3.95,13670,1405
7034872,83369,47672,Trenton Lee Stewart,4.17,139126,11407
7034872,9471670,1051591,Tera Lynn Childs,3.89,68219,5896
7034872,6710476,1051591,Tera Lynn Childs,3.89,68219,5896
7034872,179064,49177,Shannon Hale,3.92,438507,53477
6010589,55352,22782,George Carlin,4.05,45125,1698
6231948,3248956,440721,Francis Crosby,3.94,77,10
6231948,11983404,56292,Anthony Summers,3.88,3900,389
7484435,24039422,4279785,Wendy Higgins,4.21,116842,10728
7458116,431517,4532116,George Gissing,3.72,7826,448
5774885,228333,9222,Emma McLaughlin,3.35,331221,8196
5774885,9416,6160,Sophie Kinsella,3.72,1829637,68864
6971700,18779662,23389,Elizabeth Warren,4.13,8352,1373
6971700,18090150,2238,Isabel Allende,3.94,455063,24257
6971700,13642929,5832991,Sonia Sotomayor,4.00,16796,2413
6301121,2205226,13291,Walter Dean Myers,3.74,96816,12690
6851665,8490112,324620,Laini Taylor,4.10,354406,44930
7128931,327242,187835,Sarah Simblet,3.97,14516,74
5905032,8437667,24689,Harlan Coben,3.97,598780,40161
6094099,2657,1825,Harper Lee,4.21,2880596,80341
6094099,33926,7375,Melissa Bank,3.27,117805,3590
6204567,2624740,178570,Robert L. Wilkins,4.39,123,8
6204567,155452,44618,Seymour Simon,3.94,3945,758
6648556,9673436,38120,Brian Selznick,4.04,308066,26327
6138811,114955,10896,Eoin Colfer,3.91,959066,28646
6343850,8857310,2122,Sarah Vowell,3.83,105177,10837
6343850,2845287,2122,Sarah Vowell,3.83,105177,10837
6343850,3110,2122,Sarah Vowell,3.83,105177,10837
6343850,26889576,776,Michael Lewis,4.12,297159,17881
6343850,3298088,107170,Jo Walton,3.75,33830,6680
7120112,9593833,36492,Barbara Delinsky,3.71,128315,9707
7120112,6532496,36492,Barbara Delinsky,3.71,128315,9707
7120112,6075924,3936,Stuart Woods,3.83,216246,11928
7120112,156619,3936,Stuart Woods,3.83,216246,11928
7120112,715147,3936,Stuart Woods,3.83,216246,11928
7120112,438923,3936,Stuart Woods,3.83,216246,11928
7197794,428700,241632,Patrick Waldberg,3.56,48,4
5750613,2322,4,Douglas Adams,4.18,1794433,34430
6389293,128461,72605,Arthur Rimbaud,4.35,27741,816
7371129,7740152,2905297,Lauren Kate,3.83,779465,38730
7371129,6487308,2905297,Lauren Kate,3.83,779465,38730
7371129,6581511,200317,Alyson Noel,3.69,579061,26331
7457580,2612,1439,Malcolm Gladwell,3.92,1163020,48276
7457580,18050143,8474721,Peter Thiel,4.16,26798,1677
7457580,16071764,5333595,Sheryl Sandberg,3.90,107190,8991
7457580,11737358,1353593,Aaron Shapiro,3.80,117,23
6972919,8113297,4431820,Mallory Kass,4.12,7130,138
6972919,6389704,11912,Jude Watson,3.99,162280,4049
6706037,8662836,274533,Simone Elkeles,4.10,389294,22340
6706037,5287473,2261547,Rachel Hawkins,4.02,261531,22155
6706037,8709527,137902,Richelle Mead,4.29,2267774,111516
6706037,7402393,3041100,Andrea Cremer,4.03,154958,11995
6524796,389627,221559,Jeff Kinney,4.11,660846,38620
6524796,147732,66186,Harry Allard,4.26,96386,1370
6524796,231850,20730,Don Freeman,4.26,202058,2778
6524796,759611,5086768,Bill Martin Jr.,4.17,303627,6987
5648333,1472419,64845,William Wordsworth,3.99,23571,621
6289484,6136022,29938,Pearl Amelia McHaney,4.39,23,5
6289484,17333223,8719,Donna Tartt,3.89,532631,51855
5791314,37426,15907,Tom Perrotta,3.47,89825,10509
5935469,960,630,Dan Brown,3.75,4538477,126778
7238278,24284,13661,Victor Hugo,4.09,668114,16880
7238278,6101996,643,Bart D. Ehrman,3.93,36237,3126
7238278,51364,643,Bart D. Ehrman,3.93,36237,3126
6082529,43641,24556,Sara Gruen,4.02,1063103,63496
6082529,1162543,941441,Stephenie Meyer,3.64,7836873,277380
7070052,8099187,13747,George W. Bush,3.80,34635,3193
6396037,10119460,90596,Teri Woods,4.44,18740,745
7184170,5129,3487,Aldous Huxley,3.96,1094904,21271
5991502,17888219,7078632,Patricia Snoblen,4.50,4,1
5977345,772009,7799,Nathaniel Hawthorne,3.40,570253,14234
5977345,2697004,1265,Jane Austen,4.08,3908761,105268
5977345,10335308,194416,Mindy Kaling,3.85,300420,21738
6860175,25614898,14031444,Paul Kalanithi,4.36,17524,2478
7274398,898885,460979,Nancy Horan,3.69,80302,10521
7274398,5886881,2383,Gillian Flynn,3.96,1866298,167367
7274398,15818107,157146,Christina Baker Kline,4.07,200045,21647
7101413,7149287,8794,Charles Stross,3.85,143288,9718
7101413,14150,8794,Charles Stross,3.85,143288,9718
7101413,101869,8794,Charles Stross,3.85,143288,9718
6771261,9975679,143691,Ilsa J. Bick,3.85,38626,5506
6716326,7241105,1354155,Malayattoor Ramakrishnan,3.80,2634,116
5748864,10625,3389,Stephen King,3.98,8628777,274211
5868520,154423,99044,Mary Higgins Clark,3.80,485973,22855
5868520,84548,20850,Walter Mosley,3.88,77179,7436
6640208,18214414,383606,Robert Galbraith,3.91,396619,39604
6442975,10576365,2973783,Alexandra Bracken,4.28,158115,21060
5936300,30183,17015,P.C. Cast,3.94,1662255,49453
5936300,676924,17015,P.C. Cast,3.94,1662255,49453
5936300,1326258,17015,P.C. Cast,3.94,1662255,49453
6023166,227443,3090,Helen Fielding,3.67,794579,15679
6023166,865,566,Paulo Coelho,3.71,1787640,82151
6885746,240250,85149,Caryl Churchill,3.65,11973,457
6210051,10839247,231076,Jennifer Lewis,3.54,2785,408
7321655,16181775,1895943,Graeme Simsion,3.92,270431,31965
7321655,17572903,281810,Jojo Moyes,4.10,608259,72355
7321655,15818107,157146,Christina Baker Kline,4.07,200047,21647
6345923,25779058,3106167,Marceline Loridan-Ivens,4.26,384,94
6082751,16390,7963,P.G. Wodehouse,4.19,230887,15759
6732714,11548,5244478,Robert McCammon,4.07,117915,7439
6394241,1191,792,Giada De Laurentiis,4.01,54748,646
6394241,7865987,2658,Ina Garten,4.20,109779,1150
6394241,509287,80487,Mario Batali,3.90,11732,581
6065416,63033,72039,Roberto Bolaño,3.98,79812,9026
7198052,8458018,27100,Michael Scott,4.03,346014,17026
7042649,207202,121215,Taste This,4.01,464,25
5989016,3636,2493,Lois Lowry,4.07,1857062,85086
6424576,10781746,2995341,Julia Amante,3.33,201,75
5959303,1885,1265,Jane Austen,4.08,3908768,105268
7210249,22878967,8427407,James Islington,4.15,4129,277
6311919,6045456,981834,Tom Rob Smith,3.91,78141,8503
7456854,7996,5329,Brian Jacques,4.03,425279,7096
7456854,201341,5329,Brian Jacques,4.03,425279,7096
7331120,292583,13199,Alain de Botton,3.80,67463,5730
7175683,588234,29581,Leslie Marmon Silko,3.80,17972,1433
6360562,10929,2331,Mitch Albom,3.97,1182153,54310
6360562,15931,2345,Nicholas Sparks,4.05,3988183,120921
6360562,2728527,1194527,Mary Ann Shaffer,4.11,372544,36794
6360562,4667024,1943477,Kathryn Stockett,4.45,1340355,74258
5792323,18373,11072,Daniel Keyes,4.03,287349,9582
5792323,32234,3540,Janet Fitch,3.89,232959,6192
5792323,106128,26372,Kathy Reichs,3.93,473154,23094
5792323,2812358,63607,Craig Johnson,4.21,80710,8975
5792323,236857,63607,Craig Johnson,4.21,80710,8975
5792323,236862,63607,Craig Johnson,4.21,80710,8975
5792323,109901,63607,Craig Johnson,4.21,80710,8975
5812486,4540563,4610601,Nuri N. Mohsenin,4.33,15,0
5664682,29999,16927,Dashiell Hammett,3.97,121695,6577
5630169,1549444,141989,Lewis Sorley,3.85,395,64
6595930,11735983,4039811,Veronica Roth,4.13,3496156,226565
6595930,3636,2493,Lois Lowry,4.07,1857065,85086
7110568,47558,21578,Edward Gorey,4.19,125107,4182
7110568,2784,29919,John Berger,3.76,146786,1586
7108108,33926,7375,Melissa Bank,3.27,117806,3590
7108108,452306,3681,Ann Brashares,3.74,761980,23977
7108108,42156,13370,Emily Giffin,3.76,967138,38188
7061171,1964409,526028,Jentezen Franklin,4.37,2997,230
5773270,48855,3720,Anne Frank,4.08,1757039,17606
5773270,30119,435477,Shel Silverstein,4.31,1980145,27147
5864297,169437,13235704,Natsume Sōseki,3.81,22853,2102
7043872,26077479,7279844,John Bude,3.45,1213,249
7043872,12872236,7849,Richard Ford,3.71,60833,6100
7043872,8149149,43530,Cynthia Ozick,3.73,21058,1850
7043872,48200,881203,Willa Cather,3.79,169297,11513
7270133,615570,13229,Julia Cameron,3.90,69648,2694
6359614,13023,8164,Lewis Carroll,4.06,852379,18065
7205260,3175753,270465,Robert Patrick,3.89,151,17
7308024,7260188,153394,Suzanne Collins,4.28,7884087,340485
7308024,6148028,153394,Suzanne Collins,4.28,7884087,340485
7308024,2767052,153394,Suzanne Collins,4.28,7884087,340485
7308024,3636,2493,Lois Lowry,4.07,1857066,85086
7308024,8520362,1401,Stephen Hawking,4.08,279113,9096
7308024,57951,8944,Robert Crais,4.12,201097,10816
7308024,2094,1401,Stephen Hawking,4.08,279113,9096
6017347,18710190,4039811,Veronica Roth,4.13,3496165,226565
6017347,11735983,4039811,Veronica Roth,4.13,3496165,226565
6271146,4667024,1943477,Kathryn Stockett,4.45,1340355,74258
6271146,370493,435477,Shel Silverstein,4.31,1980145,27147
6843452,16793,1221698,Neil Gaiman,4.13,3466755,191325
6843452,119322,3618,Philip Pullman,3.97,1515739,35504
6843452,4277525,1595500,Meenakshi Raman,4.06,230,14
6843452,10767466,2921970,Kate Beaton,4.19,32541,3028
6039700,1862313,16481,Richard Price,3.96,61093,4148
6039700,16703,2715,Michael Chabon,3.88,317445,27380
6039700,4907243,6468,Denis Johnson,3.84,56910,6000
